full_path,left,top,right,bottom,class
images/ALB/img_04965.jpg,631,285,974,467,ALB
images/ALB/img_00502.jpg,82,128,264,230,ALB
images/ALB/img_04969.jpg,210,261,509,394,ALB
images/ALB/img_06539.jpg,984,282,1036,379,ALB
images/ALB/img_05562.jpg,292,206,495,379,ALB
images/ALB/img_01083.jpg,526,141,898,288,ALB
images/ALB/img_06286.jpg,484,65,766,193,ALB
images/ALB/img_07739.jpg,834,305,925,403,ALB
images/ALB/img_04780.jpg,339,395,519,485,ALB
images/ALB/img_02436.jpg,455,503,555,710,ALB
images/ALB/img_00823.jpg,254,399,423,484,ALB
images/ALB/img_01364.jpg,381,374,505,533,ALB
images/ALB/img_03466.jpg,393,4,628,156,ALB
images/ALB/img_00227.jpg,529,144,903,280,ALB
images/ALB/img_04633.jpg,953,195,1056,516,ALB
images/ALB/img_07009.jpg,156,183,410,336,ALB
images/ALB/img_05384.jpg,493,61,866,173,ALB
images/ALB/img_04630.jpg,413,100,530,226,ALB
images/ALB/img_02629.jpg,366,406,500,454,ALB
images/ALB/img_00290.jpg,533,186,922,342,ALB
images/ALB/img_00713.jpg,214,422,349,479,ALB
images/ALB/img_00596.jpg,648,344,808,502,ALB
images/ALB/img_07912.jpg,344,109,577,349,ALB
images/ALB/img_06142.jpg,809,355,912,538,ALB
images/ALB/img_01934.jpg,653,72,919,202,ALB
images/ALB/img_03855.jpg,750,283,904,347,ALB
images/ALB/img_07041.jpg,353,239,660,341,ALB
images/ALB/img_05258.jpg,485,30,828,212,ALB
images/ALB/img_07447.jpg,166,389,288,462,ALB
images/ALB/img_00928.jpg,691,300,855,454,ALB
images/ALB/img_01225.jpg,819,222,1085,521,ALB
images/ALB/img_07299.jpg,758,323,835,449,ALB
images/ALB/img_04308.jpg,758,183,918,331,ALB
images/ALB/img_01458.jpg,743,586,1151,748,ALB
images/ALB/img_06774.jpg,645,308,750,433,ALB
images/ALB/img_03352.jpg,442,192,645,475,ALB
images/ALB/img_04368.jpg,548,412,682,591,ALB
images/ALB/img_05677.jpg,92,490,192,631,ALB
images/ALB/img_00996.jpg,269,51,586,175,ALB
images/ALB/img_00281.jpg,469,219,876,338,ALB
images/ALB/img_03125.jpg,303,214,466,345,ALB
images/ALB/img_02019.jpg,361,92,645,329,ALB
images/ALB/img_01278.jpg,290,70,611,190,ALB
images/ALB/img_04062.jpg,137,86,292,249,ALB
images/ALB/img_02729.jpg,896,304,1098,400,ALB
images/ALB/img_01778.jpg,207,165,520,309,ALB
images/ALB/img_05363.jpg,191,414,340,471,ALB
images/ALB/img_06405.jpg,530,173,806,323,ALB
images/ALB/img_00269.jpg,105,392,254,460,ALB
images/ALB/img_02393.jpg,384,147,671,290,ALB
images/ALB/img_06160.jpg,365,101,676,270,ALB
images/ALB/img_02643.jpg,437,362,562,473,ALB
images/ALB/img_04917.jpg,268,445,542,539,ALB
images/ALB/img_01558.jpg,959,201,1054,498,ALB
images/ALB/img_03499.jpg,495,281,595,377,ALB
images/ALB/img_06086.jpg,990,304,1028,387,ALB
images/ALB/img_01367.jpg,901,160,1117,246,ALB
images/ALB/img_02765.jpg,621,67,953,235,ALB
images/ALB/img_05201.jpg,610,63,949,245,ALB
images/ALB/img_07772.jpg,590,39,628,93,ALB
images/ALB/img_06950.jpg,493,152,677,341,ALB
images/ALB/img_02862.jpg,459,451,605,612,ALB
images/ALB/img_03793.jpg,469,372,888,547,ALB
images/ALB/img_05709.jpg,556,353,980,488,ALB
images/ALB/img_06043.jpg,841,484,913,634,ALB
images/ALB/img_03990.jpg,956,235,992,347,ALB
images/ALB/img_04121.jpg,163,399,312,462,ALB
images/ALB/img_00632.jpg,212,53,372,221,ALB
images/ALB/img_00154.jpg,298,397,436,494,ALB
images/ALB/img_00687.jpg,208,122,546,277,ALB
images/ALB/img_07749.jpg,572,98,933,220,ALB
images/ALB/img_04350.jpg,136,597,298,677,ALB
images/ALB/img_01448.jpg,634,360,797,492,ALB
images/ALB/img_05709.jpg,235,83,591,209,ALB
images/ALB/img_00110.jpg,448,108,514,262,ALB
images/ALB/img_07285.jpg,440,21,548,148,ALB
images/ALB/img_01941.jpg,568,99,816,245,ALB
images/ALB/img_04248.jpg,636,560,1059,748,ALB
images/ALB/img_07694.jpg,468,142,649,403,ALB
images/ALB/img_06648.jpg,136,92,401,195,ALB
images/ALB/img_07030.jpg,928,145,1130,223,ALB
images/ALB/img_02404.jpg,409,373,562,466,ALB
images/ALB/img_04527.jpg,267,425,425,479,ALB
images/ALB/img_01056.jpg,410,297,476,464,ALB
images/ALB/img_07639.jpg,357,148,634,357,ALB
images/ALB/img_03213.jpg,753,294,837,381,ALB
images/ALB/img_02671.jpg,631,557,1062,745,ALB
images/ALB/img_00831.jpg,105,471,179,658,ALB
images/ALB/img_01306.jpg,403,253,531,359,ALB
images/ALB/img_05902.jpg,437,358,508,496,ALB
images/ALB/img_07449.jpg,619,136,656,240,ALB
images/ALB/img_00208.jpg,916,381,1035,508,ALB
images/ALB/img_06868.jpg,610,68,950,260,ALB
images/ALB/img_03680.jpg,180,375,376,463,ALB
images/ALB/img_00447.jpg,777,188,1093,395,ALB
images/ALB/img_05247.jpg,701,271,851,352,ALB
images/ALB/img_07242.jpg,269,428,403,475,ALB
images/ALB/img_04578.jpg,786,389,1090,525,ALB
images/ALB/img_04330.jpg,837,303,914,410,ALB
images/ALB/img_02816.jpg,759,4,1003,170,ALB
images/ALB/img_02197.jpg,126,86,288,233,ALB
images/ALB/img_06213.jpg,522,143,901,286,ALB
images/ALB/img_01063.jpg,645,339,806,506,ALB
images/ALB/img_01240.jpg,512,244,696,484,ALB
images/ALB/img_03746.jpg,779,321,1029,427,ALB
images/ALB/img_02774.jpg,521,519,623,574,ALB
images/ALB/img_02408.jpg,227,62,363,218,ALB
images/ALB/img_03713.jpg,96,473,183,657,ALB
images/ALB/img_01014.jpg,719,291,840,344,ALB
images/ALB/img_06735.jpg,354,383,468,483,ALB
images/ALB/img_00342.jpg,552,77,839,198,ALB
images/ALB/img_07549.jpg,683,568,1064,744,ALB
images/ALB/img_04583.jpg,362,608,427,714,ALB
images/ALB/img_01480.jpg,415,132,761,258,ALB
images/ALB/img_04963.jpg,531,277,709,491,ALB
images/ALB/img_03800.jpg,741,137,1066,266,ALB
images/ALB/img_01607.jpg,196,252,476,476,ALB
images/ALB/img_00130.jpg,759,5,1001,170,ALB
images/ALB/img_00881.jpg,715,286,882,353,ALB
images/ALB/img_06062.jpg,283,205,511,397,ALB
images/ALB/img_05734.jpg,400,443,559,552,ALB
images/ALB/img_03634.jpg,711,227,832,403,ALB
images/ALB/img_03859.jpg,767,181,1076,367,ALB
images/ALB/img_01268.jpg,406,268,819,445,ALB
images/ALB/img_07280.jpg,668,456,827,658,ALB
images/ALB/img_01460.jpg,470,445,644,552,ALB
images/ALB/img_04917.jpg,900,147,1153,245,ALB
images/ALB/img_02724.jpg,750,498,976,676,ALB
images/ALB/img_04336.jpg,258,117,537,276,ALB
images/ALB/img_00987.jpg,148,233,436,357,ALB
images/ALB/img_01079.jpg,27,141,121,322,ALB
images/ALB/img_06503.jpg,609,433,808,627,ALB
images/ALB/img_04441.jpg,644,372,1035,655,ALB
images/ALB/img_00288.jpg,201,584,289,671,ALB
images/ALB/img_03277.jpg,586,115,631,225,ALB
images/ALB/img_06307.jpg,257,356,425,441,ALB
images/ALB/img_05086.jpg,43,255,162,611,ALB
images/ALB/img_06458.jpg,901,338,1125,459,ALB
images/ALB/img_05200.jpg,389,376,444,546,ALB
images/ALB/img_03146.jpg,492,417,643,518,ALB
images/ALB/img_04014.jpg,775,162,1031,436,ALB
images/ALB/img_00296.jpg,243,426,383,482,ALB
images/ALB/img_01105.jpg,822,268,880,384,ALB
images/ALB/img_06961.jpg,346,209,635,357,ALB
images/ALB/img_03620.jpg,615,559,1069,744,ALB
images/ALB/img_01954.jpg,800,262,876,386,ALB
images/ALB/img_03687.jpg,196,171,515,311,ALB
images/ALB/img_02151.jpg,677,138,773,286,ALB
images/ALB/img_05077.jpg,217,48,361,212,ALB
images/ALB/img_03737.jpg,378,454,536,529,ALB
images/ALB/img_06622.jpg,103,437,192,669,ALB
images/ALB/img_01354.jpg,345,394,431,500,ALB
images/ALB/img_06450.jpg,91,469,183,666,ALB
images/ALB/img_03282.jpg,961,212,1208,350,ALB
images/ALB/img_04798.jpg,874,576,1092,674,ALB
images/ALB/img_00295.jpg,209,270,336,425,ALB
images/ALB/img_02593.jpg,827,171,1125,353,ALB
images/ALB/img_06979.jpg,954,171,1107,517,ALB
images/ALB/img_01086.jpg,112,496,167,632,ALB
images/ALB/img_00466.jpg,28,246,167,619,ALB
images/ALB/img_02940.jpg,343,276,456,573,ALB
images/ALB/img_04519.jpg,455,452,623,518,ALB
images/ALB/img_04187.jpg,231,367,383,434,ALB
images/ALB/img_05713.jpg,778,384,959,508,ALB
images/ALB/img_05315.jpg,245,336,439,408,ALB
images/ALB/img_01638.jpg,408,79,731,196,ALB
images/ALB/img_02134.jpg,425,374,546,460,ALB
images/ALB/img_05103.jpg,400,401,519,529,ALB
images/ALB/img_07444.jpg,895,282,1200,393,ALB
images/ALB/img_05094.jpg,358,163,737,353,ALB
images/ALB/img_02584.jpg,154,190,424,335,ALB
images/ALB/img_01934.jpg,26,138,134,380,ALB
images/ALB/img_04875.jpg,390,131,741,267,ALB
images/ALB/img_06970.jpg,439,312,530,481,ALB
images/ALB/img_01363.jpg,142,551,813,876,ALB
images/ALB/img_01810.jpg,369,253,645,341,ALB
images/ALB/img_02513.jpg,833,412,1155,530,ALB
images/ALB/img_01362.jpg,582,422,714,646,ALB
images/ALB/img_05823.jpg,293,173,437,486,ALB
images/ALB/img_05029.jpg,661,376,851,504,ALB
images/ALB/img_04078.jpg,634,559,1062,745,ALB
images/ALB/img_04917.jpg,560,575,943,654,ALB
images/ALB/img_02880.jpg,100,482,176,638,ALB
images/ALB/img_05523.jpg,326,233,559,365,ALB
images/ALB/img_07720.jpg,278,63,587,152,ALB
images/ALB/img_03263.jpg,914,304,1019,385,ALB
images/ALB/img_04011.jpg,621,331,773,446,ALB
images/ALB/img_01273.jpg,976,318,1046,416,ALB
images/ALB/img_02501.jpg,796,240,899,368,ALB
images/ALB/img_01556.jpg,383,361,553,471,ALB
images/ALB/img_06393.jpg,394,124,787,270,ALB
images/ALB/img_01917.jpg,692,286,825,411,ALB
images/ALB/img_02254.jpg,313,419,478,474,ALB
images/ALB/img_07801.jpg,246,89,570,199,ALB
images/ALB/img_06850.jpg,103,470,181,682,ALB
images/ALB/img_03348.jpg,519,138,901,283,ALB
images/ALB/img_05376.jpg,645,65,1001,200,ALB
images/ALB/img_06471.jpg,638,72,1005,208,ALB
images/ALB/img_04490.jpg,414,426,528,516,ALB
images/ALB/img_04755.jpg,500,344,631,563,ALB
images/ALB/img_02868.jpg,616,287,1072,445,ALB
images/ALB/img_00636.jpg,726,247,832,404,ALB
images/ALB/img_02292.jpg,820,250,880,320,ALB
images/ALB/img_03699.jpg,361,381,444,545,ALB
images/ALB/img_01931.jpg,885,411,1017,560,ALB
images/ALB/img_05675.jpg,624,401,734,517,ALB
images/ALB/img_06546.jpg,526,127,911,317,ALB
images/ALB/img_00579.jpg,522,505,637,567,ALB
images/ALB/img_05507.jpg,137,399,289,485,ALB
images/ALB/img_05107.jpg,919,195,985,247,ALB
images/ALB/img_00233.jpg,637,431,733,619,ALB
images/ALB/img_07730.jpg,201,375,397,467,ALB
images/ALB/img_02495.jpg,639,354,776,496,ALB
images/ALB/img_05725.jpg,535,145,907,274,ALB
images/ALB/img_00993.jpg,527,266,715,457,ALB
images/ALB/img_07240.jpg,759,284,858,366,ALB
images/ALB/img_02913.jpg,117,486,184,673,ALB
images/ALB/img_06422.jpg,736,607,1242,746,ALB
images/ALB/img_07057.jpg,171,301,497,465,ALB
images/ALB/img_01243.jpg,62,108,196,175,ALB
images/ALB/img_07435.jpg,205,418,369,476,ALB
images/ALB/img_01478.jpg,552,75,887,192,ALB
images/ALB/img_05985.jpg,502,322,641,546,ALB
images/ALB/img_01638.jpg,614,16,830,122,ALB
images/ALB/img_04561.jpg,958,216,1211,355,ALB
images/ALB/img_06774.jpg,554,420,682,577,ALB
images/ALB/img_00756.jpg,723,333,898,459,ALB
images/ALB/img_04243.jpg,427,363,574,509,ALB
images/ALB/img_03282.jpg,392,68,662,171,ALB
images/ALB/img_00893.jpg,915,206,1168,330,ALB
images/ALB/img_07863.jpg,948,217,1200,370,ALB
images/ALB/img_00482.jpg,491,388,606,486,ALB
images/ALB/img_02793.jpg,717,432,839,621,ALB
images/ALB/img_03151.jpg,534,141,908,287,ALB
images/ALB/img_05842.jpg,461,106,904,280,ALB
images/ALB/img_07075.jpg,368,233,656,370,ALB
images/ALB/img_00899.jpg,640,421,739,614,ALB
images/ALB/img_02777.jpg,195,74,301,282,ALB
images/ALB/img_02551.jpg,81,49,545,208,ALB
images/ALB/img_04951.jpg,177,345,339,430,ALB
images/ALB/img_01072.jpg,101,472,183,657,ALB
images/ALB/img_01478.jpg,768,186,1073,359,ALB
images/ALB/img_07876.jpg,831,305,941,399,ALB
images/ALB/img_07040.jpg,730,278,916,394,ALB
images/ALB/img_01809.jpg,379,380,438,526,ALB
images/ALB/img_01607.jpg,744,282,1050,421,ALB
images/ALB/img_04561.jpg,369,59,608,190,ALB
images/ALB/img_06995.jpg,670,116,1051,308,ALB
images/ALB/img_01928.jpg,136,404,239,477,ALB
images/ALB/img_06282.jpg,593,109,942,259,ALB
images/ALB/img_01047.jpg,284,170,488,272,ALB
images/ALB/img_03382.jpg,438,410,604,528,ALB
images/ALB/img_02086.jpg,772,144,1144,304,ALB
images/ALB/img_03112.jpg,290,247,633,360,ALB
images/ALB/img_04023.jpg,267,395,422,487,ALB
images/ALB/img_01127.jpg,305,213,502,385,ALB
images/ALB/img_02491.jpg,29,550,122,643,ALB
images/ALB/img_04589.jpg,766,292,868,379,ALB
images/ALB/img_00490.jpg,824,295,902,385,ALB
images/ALB/img_01111.jpg,944,181,1173,344,ALB
images/ALB/img_02203.jpg,639,335,762,446,ALB
images/ALB/img_04660.jpg,463,473,618,533,ALB
images/ALB/img_04412.jpg,666,157,775,326,ALB
images/ALB/img_03859.jpg,540,77,872,193,ALB
images/ALB/img_06153.jpg,154,183,329,315,ALB
images/ALB/img_00745.jpg,669,447,818,656,ALB
images/ALB/img_05032.jpg,529,582,607,666,ALB
images/ALB/img_00447.jpg,85,125,258,228,ALB
images/ALB/img_03516.jpg,849,482,903,621,ALB
images/ALB/img_02069.jpg,328,290,396,460,ALB
images/ALB/img_02591.jpg,747,7,1007,174,ALB
images/ALB/img_03107.jpg,544,76,886,183,ALB
images/ALB/img_01921.jpg,779,289,904,398,ALB
images/ALB/img_06647.jpg,572,93,935,228,ALB
images/ALB/img_01948.jpg,790,368,1121,539,ALB
images/ALB/img_00626.jpg,753,286,842,397,ALB
images/ALB/img_05043.jpg,963,185,1058,515,ALB
images/ALB/img_03700.jpg,293,231,612,373,ALB
images/ALB/img_04220.jpg,625,206,739,371,ALB
images/ALB/img_02286.jpg,577,236,670,441,ALB
images/ALB/img_06711.jpg,525,55,707,222,ALB
images/ALB/img_06720.jpg,845,297,1143,496,ALB
images/ALB/img_00351.jpg,267,420,434,492,ALB
images/ALB/img_06058.jpg,866,279,941,396,ALB
images/ALB/img_01570.jpg,879,197,1159,353,ALB
images/ALB/img_01520.jpg,244,326,415,422,ALB
images/ALB/img_07511.jpg,328,164,674,298,ALB
images/ALB/img_04231.jpg,795,211,897,345,ALB
images/ALB/img_01362.jpg,909,293,1009,416,ALB
images/ALB/img_06135.jpg,565,368,638,510,ALB
images/ALB/img_00712.jpg,567,371,624,518,ALB
images/ALB/img_04543.jpg,789,321,853,404,ALB
images/ALB/img_02630.jpg,270,48,588,185,ALB
images/ALB/img_05106.jpg,342,455,516,515,ALB
images/ALB/img_01361.jpg,123,166,340,330,ALB
images/ALB/img_03161.jpg,222,406,375,462,ALB
images/ALB/img_05759.jpg,728,405,846,530,ALB
images/ALB/img_01800.jpg,500,103,867,271,ALB
images/ALB/img_04708.jpg,669,457,804,657,ALB
images/ALB/img_06844.jpg,574,236,678,434,ALB
images/ALB/img_01011.jpg,798,286,881,417,ALB
images/ALB/img_01985.jpg,637,192,732,354,ALB
images/ALB/img_03944.jpg,962,223,1199,332,ALB
images/ALB/img_07652.jpg,360,609,417,711,ALB
images/ALB/img_02915.jpg,550,425,658,580,ALB
images/ALB/img_00672.jpg,890,199,1144,334,ALB
images/ALB/img_05576.jpg,387,341,527,446,ALB
images/ALB/img_07444.jpg,688,176,987,282,ALB
images/ALB/img_05827.jpg,384,382,525,534,ALB
images/ALB/img_06882.jpg,766,319,922,470,ALB
images/ALB/img_05053.jpg,696,364,805,496,ALB
images/ALB/img_03040.jpg,97,234,380,397,ALB
images/ALB/img_05618.jpg,228,115,544,276,ALB
images/ALB/img_06652.jpg,543,417,676,580,ALB
images/ALB/img_00191.jpg,521,390,614,502,ALB
images/ALB/img_07412.jpg,702,339,773,476,ALB
images/ALB/img_05093.jpg,348,82,658,328,ALB
images/ALB/img_05501.jpg,778,184,1075,371,ALB
images/ALB/img_00898.jpg,720,433,839,616,ALB
images/ALB/img_01129.jpg,723,222,930,340,ALB
images/ALB/img_01788.jpg,443,103,556,236,ALB
images/ALB/img_01112.jpg,810,258,881,361,ALB
images/ALB/img_01361.jpg,506,35,819,219,ALB
images/ALB/img_01196.jpg,892,269,1200,400,ALB
images/ALB/img_05089.jpg,630,332,771,448,ALB
images/ALB/img_04259.jpg,610,540,1166,741,ALB
images/ALB/img_04504.jpg,770,310,875,422,ALB
images/ALB/img_02888.jpg,215,58,367,218,ALB
images/ALB/img_05637.jpg,469,45,697,229,ALB
images/ALB/img_06350.jpg,365,114,704,265,ALB
images/ALB/img_06670.jpg,669,603,1178,748,ALB
images/ALB/img_00012.jpg,471,513,627,703,ALB
images/ALB/img_07449.jpg,597,124,627,217,ALB
images/ALB/img_07204.jpg,460,452,627,527,ALB
images/ALB/img_05161.jpg,568,87,945,227,ALB
images/ALB/img_02994.jpg,174,208,422,325,ALB
images/ALB/img_07145.jpg,567,362,623,513,ALB
images/ALB/img_00843.jpg,338,387,482,475,ALB
images/ALB/img_07200.jpg,625,434,734,611,ALB
images/ALB/img_05980.jpg,682,196,783,329,ALB
images/ALB/img_02273.jpg,998,217,1228,358,ALB
images/ALB/img_03277.jpg,619,131,660,244,ALB
images/ALB/img_03821.jpg,544,424,698,587,ALB
images/ALB/img_02584.jpg,771,183,1074,373,ALB
images/ALB/img_07257.jpg,466,485,544,650,ALB
images/ALB/img_07397.jpg,276,53,582,168,ALB
images/ALB/img_06749.jpg,297,212,498,387,ALB
images/ALB/img_00385.jpg,568,369,624,513,ALB
images/ALB/img_00561.jpg,798,396,1109,503,ALB
images/ALB/img_01129.jpg,179,318,476,441,ALB
images/ALB/img_03884.jpg,545,413,673,587,ALB
images/ALB/img_06187.jpg,764,14,1006,177,ALB
images/ALB/img_05296.jpg,755,282,826,404,ALB
images/ALB/img_02420.jpg,136,367,335,451,ALB
images/ALB/img_01883.jpg,375,426,510,527,ALB
images/ALB/img_03171.jpg,274,51,590,173,ALB
images/ALB/img_07127.jpg,615,438,815,628,ALB
images/ALB/img_07412.jpg,604,362,701,519,ALB
images/ALB/img_00705.jpg,576,85,939,222,ALB
images/ALB/img_07218.jpg,176,310,500,465,ALB
images/ALB/img_01753.jpg,734,270,925,353,ALB
images/ALB/img_03397.jpg,508,88,887,207,ALB
images/ALB/img_01362.jpg,872,281,923,412,ALB
images/ALB/img_07307.jpg,370,387,434,522,ALB
images/ALB/img_07423.jpg,624,481,667,564,ALB
images/ALB/img_06125.jpg,764,6,1000,168,ALB
images/ALB/img_07890.jpg,836,304,930,409,ALB
images/ALB/img_07299.jpg,694,450,767,675,ALB
images/ALB/img_06114.jpg,511,505,628,569,ALB
images/ALB/img_07214.jpg,587,177,968,359,ALB
images/ALB/img_03552.jpg,176,41,479,286,ALB
images/ALB/img_06176.jpg,668,110,782,304,ALB
images/ALB/img_04796.jpg,357,48,613,192,ALB
images/ALB/img_00502.jpg,784,179,1102,409,ALB
images/ALB/img_02032.jpg,650,321,731,418,ALB
images/ALB/img_05846.jpg,874,165,1146,334,ALB
images/ALB/img_03115.jpg,558,418,663,582,ALB
images/ALB/img_07207.jpg,305,141,448,270,ALB
images/ALB/img_02197.jpg,411,141,757,266,ALB
images/ALB/img_00206.jpg,224,60,374,208,ALB
images/ALB/img_01928.jpg,401,402,569,458,ALB
images/ALB/img_03017.jpg,264,61,590,180,ALB
images/ALB/img_03746.jpg,424,199,710,359,ALB
images/ALB/img_02376.jpg,610,44,631,96,ALB
images/ALB/img_07442.jpg,790,163,1099,311,ALB
images/ALB/img_07178.jpg,355,10,610,115,ALB
images/ALB/img_01001.jpg,761,291,869,366,ALB
images/ALB/img_01816.jpg,614,134,654,242,ALB
images/ALB/img_05204.jpg,537,592,655,712,ALB
images/ALB/img_02883.jpg,785,248,838,349,ALB
images/ALB/img_03090.jpg,271,437,450,479,ALB
images/ALB/img_03623.jpg,419,96,523,198,ALB
images/ALB/img_01936.jpg,536,486,684,662,ALB
images/ALB/img_06714.jpg,235,416,387,485,ALB
images/ALB/img_07398.jpg,517,59,865,208,ALB
images/ALB/img_07740.jpg,565,411,680,569,ALB
images/ALB/img_07358.jpg,390,381,435,516,ALB
images/ALB/img_06645.jpg,108,464,180,661,ALB
images/ALB/img_01045.jpg,95,495,199,641,ALB
images/ALB/img_07904.jpg,111,493,190,653,ALB
images/ALB/img_06760.jpg,376,74,488,187,ALB
images/ALB/img_07807.jpg,397,344,564,450,ALB
images/ALB/img_07394.jpg,218,58,365,209,ALB
images/ALB/img_01652.jpg,350,247,639,354,ALB
images/ALB/img_07218.jpg,290,72,611,181,ALB
images/ALB/img_01638.jpg,251,169,642,302,ALB
images/ALB/img_03003.jpg,954,219,1211,355,ALB
images/ALB/img_07527.jpg,393,211,738,357,ALB
images/ALB/img_03556.jpg,609,234,1010,383,ALB
images/ALB/img_07255.jpg,774,94,1104,230,ALB
images/ALB/img_04477.jpg,467,58,835,225,ALB
images/ALB/img_02189.jpg,955,190,1051,513,ALB
images/ALB/img_06367.jpg,323,137,596,320,ALB
images/ALB/img_01950.jpg,385,192,659,378,ALB
images/ALB/img_00939.jpg,329,177,655,372,ALB
images/ALB/img_01926.jpg,740,571,1062,748,ALB
images/ALB/img_07735.jpg,345,314,471,572,ALB
images/ALB/img_06390.jpg,726,89,1080,234,ALB
images/ALB/img_01121.jpg,609,431,787,630,ALB
images/ALB/img_07171.jpg,772,320,1071,433,ALB
images/ALB/img_07619.jpg,600,354,719,488,ALB
images/ALB/img_01255.jpg,568,81,932,241,ALB
images/ALB/img_07874.jpg,422,386,587,445,ALB
images/ALB/img_00361.jpg,307,180,390,401,ALB
images/ALB/img_01243.jpg,66,215,237,291,ALB
images/ALB/img_06437.jpg,359,180,664,382,ALB
images/ALB/img_03159.jpg,640,334,752,442,ALB
images/ALB/img_03282.jpg,777,102,1104,223,ALB
images/ALB/img_01374.jpg,704,148,870,226,ALB
images/ALB/img_05980.jpg,601,137,763,212,ALB
images/ALB/img_04915.jpg,557,71,899,206,ALB
images/ALB/img_01636.jpg,576,394,935,513,ALB
images/ALB/img_01858.jpg,208,52,377,220,ALB
images/ALB/img_05889.jpg,394,155,764,336,ALB
images/ALB/img_07445.jpg,117,474,176,667,ALB
images/ALB/img_00201.jpg,607,332,734,370,ALB
images/ALB/img_07773.jpg,167,373,359,452,ALB
images/ALB/img_03673.jpg,618,440,732,619,ALB
images/ALB/img_03552.jpg,73,329,217,485,ALB
images/ALB/img_04326.jpg,738,591,881,695,ALB
images/ALB/img_04997.jpg,840,479,913,615,ALB
images/ALB/img_06852.jpg,479,384,621,500,ALB
images/ALB/img_03374.jpg,395,52,667,171,ALB
images/ALB/img_05227.jpg,299,70,368,187,ALB
images/ALB/img_02499.jpg,808,278,895,390,ALB
images/ALB/img_02063.jpg,249,333,464,435,ALB
images/ALB/img_06064.jpg,715,223,931,345,ALB
images/ALB/img_00956.jpg,448,384,554,485,ALB
images/ALB/img_01805.jpg,757,360,1055,503,ALB
images/ALB/img_02470.jpg,545,143,892,280,ALB
images/ALB/img_06185.jpg,176,308,493,456,ALB
images/ALB/img_05000.jpg,465,455,634,519,ALB
images/ALB/img_04893.jpg,542,72,891,199,ALB
images/ALB/img_01638.jpg,6,225,274,441,ALB
images/ALB/img_07001.jpg,200,85,455,217,ALB
images/ALB/img_02201.jpg,613,82,880,183,ALB
images/ALB/img_03304.jpg,96,486,183,642,ALB
images/ALB/img_00299.jpg,742,347,1062,463,ALB
images/ALB/img_00624.jpg,523,172,910,343,ALB
images/ALB/img_07766.jpg,145,77,396,197,ALB
images/ALB/img_06694.jpg,818,257,883,361,ALB
images/ALB/img_04980.jpg,529,131,866,265,ALB
images/ALB/img_06727.jpg,757,215,923,348,ALB
images/ALB/img_05309.jpg,774,129,1064,293,ALB
images/ALB/img_07384.jpg,374,85,716,192,ALB
images/ALB/img_03154.jpg,88,125,215,225,ALB
images/ALB/img_02396.jpg,218,53,366,212,ALB
images/ALB/img_05100.jpg,807,295,909,458,ALB
images/ALB/img_00344.jpg,192,425,335,472,ALB
images/ALB/img_04982.jpg,462,610,756,740,ALB
images/ALB/img_07879.jpg,97,482,182,648,ALB
images/ALB/img_07232.jpg,986,511,1144,602,ALB
images/ALB/img_05512.jpg,525,148,895,283,ALB
images/ALB/img_03224.jpg,249,94,518,197,ALB
images/ALB/img_01183.jpg,149,162,417,335,ALB
images/ALB/img_04026.jpg,617,425,754,620,ALB
images/ALB/img_01485.jpg,381,381,441,519,ALB
images/ALB/img_05397.jpg,785,360,1104,536,ALB
images/ALB/img_03374.jpg,841,414,1150,526,ALB
images/ALB/img_07117.jpg,348,258,632,331,ALB
images/ALB/img_05674.jpg,284,273,391,442,ALB
images/ALB/img_02414.jpg,250,327,463,435,ALB
images/ALB/img_03011.jpg,814,280,928,408,ALB
images/ALB/img_06350.jpg,126,417,357,557,ALB
images/ALB/img_06960.jpg,634,388,849,543,ALB
images/ALB/img_04875.jpg,119,90,304,228,ALB
images/ALB/img_04350.jpg,309,409,473,497,ALB
images/ALB/img_04362.jpg,629,352,754,485,ALB
images/ALB/img_04635.jpg,670,447,814,656,ALB
images/ALB/img_01797.jpg,618,178,971,333,ALB
images/ALB/img_02373.jpg,261,117,542,267,ALB
images/ALB/img_04307.jpg,548,257,713,476,ALB
images/ALB/img_07850.jpg,530,137,895,324,ALB
images/ALB/img_00191.jpg,106,442,196,660,ALB
images/ALB/img_02542.jpg,535,151,900,286,ALB
images/ALB/img_03747.jpg,122,405,249,483,ALB
images/ALB/img_07039.jpg,375,156,633,312,ALB
images/ALB/img_02779.jpg,950,285,997,342,ALB
images/ALB/img_00820.jpg,778,253,846,346,ALB
images/ALB/img_04320.jpg,210,289,491,490,ALB
images/ALB/img_06247.jpg,421,347,598,493,ALB
images/ALB/img_06185.jpg,535,212,931,345,ALB
images/ALB/img_02338.jpg,225,59,372,211,ALB
images/ALB/img_07745.jpg,569,372,618,510,ALB
images/ALB/img_03593.jpg,366,129,486,273,ALB
images/ALB/img_01417.jpg,826,409,1154,525,ALB
images/ALB/img_07814.jpg,89,95,191,237,ALB
images/ALB/img_03747.jpg,417,396,544,503,ALB
images/ALB/img_05145.jpg,859,414,1169,524,ALB
images/ALB/img_07471.jpg,230,422,364,471,ALB
images/ALB/img_07709.jpg,348,253,648,320,ALB
images/ALB/img_07645.jpg,652,325,871,477,ALB
images/ALB/img_02283.jpg,479,393,607,492,ALB
images/ALB/img_02072.jpg,677,450,801,652,ALB
